מספר קופה/קרן/ח.פ. עבור חברת ביטוח,מספר מסלול,מאפיין עיקרי,שם שותף כללי קרן השקעות,מספר מזהה שותף כללי קרן השקעות,סוג מספר מזהה שותף כללי קרן השקעות,שם קרן השקעה,מספר מזהה קרן השקעה,סוג מספר מזהה קרן השקעות,מטבע פעילות,תאריך העמדת התחייבות לקרן השקעה,סכום המחויבות הראשוני (במטבע הדיווח של קרן ההשקעה),"סכום המחויבות הראשוני (באלפי ש""ח)",יתרת המחויבות לתקופת הדיווח (במטבע הדיווח של קרן ההשקעה),"יתרת המחויבות לתקופת הדיווח (באלפי ש""ח)",שיעור יתרת המחויבות,תאריך פקיעת מחויבות להשקעה,Unnamed: 17,סוף מידע
1329,9761.0,התחייבות להשקעה,Value AP Partners II Ltd,,ח.פ.,AP PARTNERS 2,28999163.0,פנימי,ILS,2022-11-22,1210.0,1210.0,845.185,845.185,0.006985,2034-12-28 00:00:00,,
1329,9761.0,התחייבות להשקעה,Mideal Assets Management Ltd,,ח.פ.,Mideal 1,29992746.0,פנימי,EUR,2016-12-01,16.00078,65.21117889,1.10881,4.302958967,0.000692972467592204,2027-01-30 00:00:00,,
1329,9761.0,התחייבות להשקעה,Zeev Ventures management IX,,"מספר תאגיד או שותפות בחו""ל",ZEEV Ventures 9,28999179.0,פנימי,USD,2022-10-03,10.0,35.83,0.14,0.46284,0.00014,2037-07-01 00:00:00,,
1329,9761.0,התחייבות להשקעה - צמיתה,RM-GP LLC,,"מספר תאגיד או שותפות בחו""ל","עורק ארה""ב - JV ניו יורק",28999152.0,פנימי,USD,2022-06-30,155.0,515.375,41.61374,137.57502444,0.00268475741935483,NR,,
1329,9761.0,התחייבות להשקעה - קרן בהנזלה,Shiboleth Capital GP Limited Partnership,,מספר שותפות,SOMV,29992699.0,פנימי,USD,2016-05-25,5.00003,19.27511565,0.037509999,0.124008056694,7.50195478827127e-05,NR,,
1329,9761.0,התחייבות להשקעה,Francisco Partners VII ,,מספר שותפות,	Francisco Partners VII[-A] L.P,28999122.0,פנימי,USD,2022-02-17,194.25,619.46325,119.56087,395.26823622,0.00615499974259974,2035-04-30 00:00:00,,
1329,9761.0,התחייבות להשקעה,LCN Sterling GP S.à r.l.,,"מספר תאגיד או שותפות בחו""ל",LCN UK QII,28999109.0,פנימי,GBP,2022-05-30,104.3,437.26732,0.18088,0.803269992,1.73422818791946e-05,2039-05-26 00:00:00,,
1329,9761.0,התחייבות להשקעה,"OEP VIII General Partner, L.P.,",,"מספר תאגיד או שותפות בחו""ל",One Equity Partners 8 - A,28999101.0,פנימי,USD,2021-12-14,150.5,468.5065,27.7726,91.8162156,0.00184535548172757,2034-04-07 00:00:00,,
1329,9761.0,התחייבות להשקעה - צמיתה,Value AP Partners II Ltd,,ח.פ.,AP Partners II Soglowek L.P.,28999295.0,פנימי,ILS,2025-05-28,322.66667,322.66667,38.236,38.236,0.00118499998775826,NR,,
1329,9761.0,התחייבות להשקעה,State of minds ventures momentum GP LP,,ח.פ.,SOMV Momentum,29994360.0,פנימי,USD,2021-12-08,36.0,111.996,3.76799,12.45697494,0.00104666388888888,2032-08-16 00:00:00,,
1329,9761.0,התחייבות להשקעה,Northwind Healthcare Debt Fund I GP LLC,,"מספר תאגיד או שותפות בחו""ל",NORTHWIND HEALTHCARE DEBT FUND 1 FEEDER C LP,28999147.0,פנימי,USD,2022-04-27,73.5,241.8885,7.60582,25.14484092,0.00103480544217687,2030-12-06 00:00:00,,
1329,9761.0,התחייבות להשקעה,"10D Management II, L.P",,"מספר תאגיד או שותפות בחו""ל",10D,28999106.0,פנימי,USD,2021-12-31,53.0,164.83,24.963,82.527678,0.00471,2035-10-31 00:00:00,,
1329,9761.0,התחייבות להשקעה,Zeev Ventures management VII,,"מספר תאגיד או שותפות בחו""ל",Zeev ventures 7,29994278.0,פנימי,USD,2021-05-26,16.0,51.952,0.16,0.52896,0.0001,2031-05-26 00:00:00,,
1329,9761.0,התחייבות להשקעה,"Stage One Capital  (G.P.) IV, L.P",,"מספר תאגיד או שותפות בחו""ל",STAGEONE4,29994429.0,פנימי,USD,2022-03-21,41.0,132.799,22.52821,74.47826226,0.00549468536585365,2035-01-01 00:00:00,,
1329,9761.0,התחייבות להשקעה,Stage One Capital (G.P.) 3 Limited Partnership,,מספר שותפות,StageOne 3,29992953.0,פנימי,USD,2018-01-16,3.99397,13.6194377,0.45524,1.50502344,0.00113981827605114,2031-01-01 00:00:00,,
1329,9761.0,התחייבות להשקעה - קרן בהנזלה,"יסודות אנקס 1 ג',.פי",,ח.פ.,יסודות א אנקס 1,29992728.0,פנימי,ILS,2016-09-29,57.99706,57.99706,22.32977,22.32977,0.00385015550788264,NR,,
1329,9761.0,התחייבות להשקעה,ICG Strategic Secondaries II (Offshore) GP LP,,"מספר תאגיד או שותפות בחו""ל",ICG Secondaries 2,29992777.0,פנימי,USD,2017-06-07,10.00209,35.46741114,5.93035,19.6057371,0.00592911081583948,2026-06-07 00:00:00,,
1329,9761.0,התחייבות להשקעה,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,מספר שותפות,נוי כוכב הירדן,29992808.0,פנימי,ILS,2017-07-19,32.00246,32.00246,0.94417,0.94417,0.000295030444534576,2027-12-14 00:00:00,,
1329,9761.0,התחייבות להשקעה,"Hyperwise Ventures GP, LP",,מספר שותפות,Hyperwise Ventures Fund,29993895.0,פנימי,USD,2020-10-08,33.31785,113.0807829,3.59972,11.90067432,0.00108041785409322,2032-02-26 00:00:00,,
1329,9761.0,התחייבות להשקעה,Peregrine Ventures Growth GP L.P.,,מספר שותפות,Peregrine Growth,29993946.0,פנימי,USD,2021-03-14,77.0,255.332,17.09403,56.51286318,0.0022200038961038898,2029-03-31 00:00:00,,
1329,9761.0,התחייבות להשקעה,Israel Infrastructure G.P. Management II L.P.,,מספר שותפות,IIF 2,29991728.0,פנימי,USD,2011-08-08,6.0,21.312,0.06,0.19836,0.0001,2027-10-05 00:00:00,,
1329,9761.0,התחייבות להשקעה,"קרדיטו בע""מ",,ח.פ.,קרדיטו,29993691.0,פנימי,ILS,2020-03-19,192.00075,192.00075,53.28101,53.28101,0.00277504176415977,2028-02-02 00:00:00,,
1329,9761.0,התחייבות להשקעה,"Fortissimo Capital Fund V GP, LP",,מספר שותפות,Fortissimo 5,29993715.0,פנימי,USD,2020-04-16,44.63902,160.43263788,1.33917,4.42729602,0.000299999865588447,2034-10-01 00:00:00,,
1329,9761.0,התחייבות להשקעה,Glilot Investments II Limited Partnership,,"מספר תאגיד או שותפות בחו""ל",Glilot 2,29992332.0,פנימי,USD,2015-02-19,11.00396,42.29922224,0.26224,0.86696544,0.000238314206885521,2026-05-18 00:00:00,,
1329,9761.0,התחייבות להשקעה,Kreos Capital Group V Limited,,"מספר תאגיד או שותפות בחו""ל",Kreos 5,29992663.0,פנימי,EUR,2016-01-04,10.94419,46.719652691,0.47682,1.850395374,0.000435683225528796,2028-01-21 00:00:00,,
1329,9761.0,התחייבות להשקעה,Kedma Capital S.C.S.M Limited Partnership,,מספר שותפות,Kedma Capital 2,29992344.0,פנימי,ILS,2015-04-02,106.81104,106.81104,14.84658,14.84658,0.0013899855295857,2026-04-02 00:00:00,,
1329,9761.0,התחייבות להשקעה,Strategic Value Special Situations Feeder Fund V,,"מספר תאגיד או שותפות בחו""ל",Strategic Value Special Situations Offshore Fund (SVP 5),29994292.0,פנימי,USD,2021-06-17,107.0,348.82,19.42562,64.22109972,0.00181547850467289,2026-09-30 00:00:00,,
1329,9761.0,התחייבות להשקעה,Meridia Real Estate IV GP,,"מספר תאגיד או שותפות בחו""ל",Meridia 4,29993417.0,פנימי,EUR,2019-05-07,23.03729,92.492415621,3.70139,14.363984173,0.00160669505831632,2028-05-13 00:00:00,,
1329,9761.0,התחייבות להשקעה,"OEP IX General Partner, L.P.",,"מספר תאגיד או שותפות בחו""ל",ONE EQUITY IX,28999297.0,פנימי,USD,2024-08-02,168.31377,639.575494623,118.01785,390.1670121,0.00701177627950464,2038-06-30 00:00:00,,
1329,9761.0,התחייבות להשקעה,Glilot Investment III L.P.,,"מספר תאגיד או שותפות בחו""ל",Glilot 3,29993297.0,פנימי,USD,2018-03-29,10.88391,38.24605974,0.38911,1.28639766,0.00035750938771085,2032-03-29 00:00:00,,
1329,9761.0,התחייבות להשקעה,Kedma Capital III G.P.L.P Limited Partnership,,מספר שותפות,Kedma 3,29993397.0,פנימי,USD,2019-02-13,30.9993,112.7444541,9.87003,32.63031918,0.00318395254086382,2029-03-01 00:00:00,,
1329,9761.0,התחייבות להשקעה,"KPS INVESTORS VI, LP",,"מספר תאגיד או שותפות בחו""ל",KPS 6,28999281.0,פנימי,USD,2024-09-30,63.88747,236.63918888,56.08638,185.42157228,0.00877893270777509,2037-09-27 00:00:00,,
1329,9761.0,התחייבות להשקעה,CVC CREDIT PARTNERS EUROPEAN DIRECT LENDING FEEDER FUND IV (E) SCSp,,"מספר תאגיד או שותפות בחו""ל",CVC 4,28999298.0,פנימי,EUR,2025-06-23,196.40517,790.550449767,147.30388,571.642167116,0.00750000012728789,2033-10-13 00:00:00,,
1329,9761.0,התחייבות להשקעה,Glendower Capital SOF IV (GP) Limited,,"מספר תאגיד או שותפות בחו""ל",Glendower SOF 4,29993274.0,פנימי,USD,2018-12-13,46.99878,176.38642134,10.89406,36.01576236,0.00231794527432414,2031-07-30 00:00:00,,
1329,9761.0,התחייבות להשקעה,Pontifax V GP L.P.,,מספר שותפות,Pontifax 5,29992982.0,פנימי,USD,2018-02-14,14.16769,50.05444877,0.99173,3.27865938,0.000699994141599653,2031-02-15 00:00:00,,
1329,9761.0,התחייבות להשקעה,"Thoma Bravo Explore Partners II[-P]9, L.P.",,"מספר תאגיד או שותפות בחו""ל",Thoma Bravo Explore 2,28999124.0,פנימי,USD,2022-05-18,90.0,301.86,62.1,205.3026,0.0069,2035-06-30 00:00:00,,
1329,9761.0,התחייבות להשקעה,"קוגיטו קפיטל פאנד 2 שותף כללי בע""מ",,ח.פ.,COGITO2,28999102.0,פנימי,ILS,2022-02-06,379.8,379.8,241.12667,241.12667,0.00634878014744602,2032-09-22 00:00:00,,
1329,9761.0,התחייבות להשקעה,Reality Debt General Partner Ltd,,ח.פ.,ריאליטי מימון,28999108.0,פנימי,ILS,2022-03-31,671.65714,671.65714,167.91429,167.91429,0.00250000007444274,2032-12-27 00:00:00,,
1329,9761.0,התחייבות להשקעה,"Fortissimo Capital Fund VI GP, LP",,מספר שותפות,FORTISSIMO 6,28999153.0,פנימי,USD,2023-10-24,143.33333,582.36331979,80.98333,267.73088898,0.0056499998988372,2034-10-24 00:00:00,,
1329,9761.0,התחייבות להשקעה,"Stage One Capital (GP) IV, L.P",,"מספר תאגיד או שותפות בחו""ל",Stage One Annex (Opportunity),28999148.0,פנימי,USD,2021-09-30,66.86584,215.90979736,63.43108,209.70315048,0.00948632066837117,2033-09-30 00:00:00,,
1329,9762.0,התחייבות להשקעה,"Fortissimo Capital Fund VI GP, LP",,מספר שותפות,FORTISSIMO 6,28999153.0,פנימי,USD,2023-10-24,30.0,121.89,16.95,56.0367,0.00565,2034-10-24 00:00:00,,
1329,9762.0,התחייבות להשקעה,"Stage One Capital (GP) IV, L.P",,"מספר תאגיד או שותפות בחו""ל",Stage One Annex (Opportunity),28999148.0,פנימי,USD,2021-09-30,15.56348,50.25447692,14.76402,48.80985012,0.00948632311025554,2033-09-30 00:00:00,,
1329,9762.0,התחייבות להשקעה,Reality Debt General Partner Ltd,,ח.פ.,ריאליטי מימון,28999108.0,פנימי,ILS,2022-03-31,149.14285,149.14285,37.2857,37.2857,0.00249999916187735,2032-12-27 00:00:00,,
1329,9762.0,התחייבות להשקעה,"קוגיטו קפיטל פאנד 2 שותף כללי בע""מ",,ח.פ.,COGITO2,28999102.0,פנימי,ILS,2022-02-06,119.7,119.7,75.99492,75.99492,0.00634878195488721,2032-09-22 00:00:00,,
1329,9762.0,התחייבות להשקעה,"Thoma Bravo Explore Partners II[-P]9, L.P.",,"מספר תאגיד או שותפות בחו""ל",Thoma Bravo Explore 2,28999124.0,פנימי,USD,2022-05-18,19.0,63.726,13.11,43.34166,0.0069,2035-06-30 00:00:00,,
1329,9762.0,התחייבות להשקעה,Pontifax V GP L.P.,,מספר שותפות,Pontifax 5,29992982.0,פנימי,USD,2018-02-14,8.32923,29.42716959,0.583059999,1.927596356694,0.000700016687016687,2031-02-15 00:00:00,,
1329,9762.0,התחייבות להשקעה,CVC CREDIT PARTNERS EUROPEAN DIRECT LENDING FEEDER FUND IV (E) SCSp,,"מספר תאגיד או שותפות בחו""ל",CVC 4,28999298.0,פנימי,EUR,2025-06-23,96.48001,388.341688251,72.36001,280.807490807,0.00750000025912103,2033-10-13 00:00:00,,
1329,9762.0,התחייבות להשקעה,"KPS INVESTORS VI, LP",,"מספר תאגיד או שותפות בחו""ל",KPS 6,28999281.0,פנימי,USD,2024-09-30,15.5121,57.4568184,13.61797,45.02100882,0.00877893386453155,2037-09-27 00:00:00,,
1329,9762.0,התחייבות להשקעה,Kedma Capital III G.P.L.P Limited Partnership,,מספר שותפות,Kedma 3,29993397.0,פנימי,USD,2019-02-13,11.0026,40.0164562,3.50318,11.58151308,0.00318395651936814,2029-03-01 00:00:00,,
1329,9762.0,התחייבות להשקעה,Glilot Investment III L.P.,,"מספר תאגיד או שותפות בחו""ל",Glilot 3,29993297.0,פנימי,USD,2018-03-29,3.88941,13.66738674,0.13902,0.45960012,0.00035743210409805,2032-03-29 00:00:00,,
1329,9762.0,התחייבות להשקעה,Glendower Capital SOF IV (GP) Limited,,"מספר תאגיד או שותפות בחו""ל",Glendower SOF 4,29993274.0,פנימי,USD,2018-12-13,16.00247,60.05726991,3.7093,12.2629458,0.00231795466574847,2031-07-30 00:00:00,,
1329,9762.0,התחייבות להשקעה,Meridia Real Estate IV GP,,"מספר תאגיד או שותפות בחו""ל",Meridia 4,29993417.0,פנימי,EUR,2019-05-07,7.91347,31.771790703,1.27146,4.934154822,0.00160670350680548,2028-05-13 00:00:00,,
1329,9762.0,התחייבות להשקעה,"OEP IX General Partner, L.P.",,"מספר תאגיד או שותפות בחו""ל",ONE EQUITY IX,28999297.0,פנימי,USD,2024-08-02,45.856,174.2482144,32.15321,106.29851226,0.00701177817515701,2038-06-30 00:00:00,,
1329,9762.0,התחייבות להשקעה - קרן בהנזלה,"יסודות אנקס 1 ג',.פי",,ח.פ.,יסודות א אנקס 1,29992728.0,פנימי,ILS,2016-09-29,44.00052,44.00052,16.94088,16.94088,0.00385015449817411,NR,,
1329,9762.0,התחייבות להשקעה,Strategic Value Special Situations Feeder Fund V,,"מספר תאגיד או שותפות בחו""ל",Strategic Value Special Situations Offshore Fund (SVP 5),29994292.0,פנימי,USD,2021-06-17,33.0,107.58,5.99108,19.80651048,0.00181547878787878,2026-09-30 00:00:00,,
1329,9762.0,התחייבות להשקעה,ICG Strategic Secondaries II (Offshore) GP LP,,"מספר תאגיד או שותפות בחו""ל",ICG Secondaries 2,29992777.0,פנימי,USD,2017-06-07,8.00116,28.37211336,4.74398,15.68359788,0.00592911527828464,2026-06-07 00:00:00,,
1329,9762.0,התחייבות להשקעה,"Fortissimo Capital Fund V GP, LP",,מספר שותפות,Fortissimo 5,29993715.0,פנימי,USD,2020-04-16,11.14634,40.05994596,0.33439,1.10549334,0.000299999820568904,2034-10-01 00:00:00,,
1329,9762.0,התחייבות להשקעה,"קרדיטו בע""מ",,ח.פ.,קרדיטו,29993691.0,פנימי,ILS,2020-03-19,74.99909,74.99909,20.81254,20.81254,0.00277503900380657,2028-02-02 00:00:00,,
1329,9762.0,התחייבות להשקעה,Peregrine Ventures Growth GP L.P.,,מספר שותפות,Peregrine Growth,29993946.0,פנימי,USD,2021-03-14,15.99999,53.05596684,3.55201,11.74294506,0.00222000763750477,2029-03-31 00:00:00,,
1329,9762.0,התחייבות להשקעה,Stage One Capital (G.P.) 3 Limited Partnership,,מספר שותפות,StageOne 3,29992953.0,פנימי,USD,2018-01-16,2.99831,10.2242371,0.34179,1.12995774,0.00113994216742098,2031-01-01 00:00:00,,
1329,9762.0,התחייבות להשקעה,"Stage One Capital  (G.P.) IV, L.P",,"מספר תאגיד או שותפות בחו""ל",STAGEONE4,29994429.0,פנימי,USD,2022-03-21,8.0,25.912,4.39573,14.53228338,0.0054946625,2035-01-01 00:00:00,,
1329,9762.0,התחייבות להשקעה,"Hyperwise Ventures GP, LP",,מספר שותפות,Hyperwise Ventures Fund,29993895.0,פנימי,USD,2020-10-08,6.85778,23.27530532,0.740929999,2.449514576694,0.00108042252594863,2032-02-26 00:00:00,,
1329,9762.0,התחייבות להשקעה,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,מספר שותפות,נוי כוכב הירדן,29992808.0,פנימי,ILS,2017-07-19,25.99987,25.99987,0.767079999,0.767079999,0.000295032244007373,2027-12-14 00:00:00,,
1329,9762.0,התחייבות להשקעה,Zeev Ventures management VII,,"מספר תאגיד או שותפות בחו""ל",Zeev ventures 7,29994278.0,פנימי,USD,2021-05-26,3.0,9.741,0.03,0.09918,0.0001,2031-05-26 00:00:00,,
1329,9762.0,התחייבות להשקעה,"10D Management II, L.P",,"מספר תאגיד או שותפות בחו""ל",10D,28999106.0,פנימי,USD,2021-12-31,11.0,34.21,5.181,17.128386,0.00471,2035-10-31 00:00:00,,
1329,9762.0,התחייבות להשקעה,Northwind Healthcare Debt Fund I GP LLC,,"מספר תאגיד או שותפות בחו""ל",NORTHWIND HEALTHCARE DEBT FUND 1 FEEDER C LP,28999147.0,פנימי,USD,2022-04-27,16.125,53.067375,1.66862,5.51645772,0.00103480310077519,2030-12-06 00:00:00,,
1329,9762.0,התחייבות להשקעה - צמיתה,Value AP Partners II Ltd,,ח.פ.,AP Partners II Soglowek L.P.,28999295.0,פנימי,ILS,2025-05-28,66.66667,66.66667,7.9,7.9,0.00118499994075,NR,,
1329,9762.0,התחייבות להשקעה,State of minds ventures momentum GP LP,,ח.פ.,SOMV Momentum,29994360.0,פנימי,USD,2021-12-08,7.0,21.777,0.73265,2.4221409,0.00104664285714285,2032-08-16 00:00:00,,
1329,9762.0,התחייבות להשקעה,"OEP VIII General Partner, L.P.,",,"מספר תאגיד או שותפות בחו""ל",One Equity Partners 8 - A,28999101.0,פנימי,USD,2021-12-14,31.0,96.503,5.720599999,18.912303596694,0.00184535483838709,2034-04-07 00:00:00,,
1329,9762.0,התחייבות להשקעה,LCN Sterling GP S.à r.l.,,"מספר תאגיד או שותפות בחו""ל",LCN UK QII,28999109.0,פנימי,GBP,2022-05-30,26.6,111.51784,0.04612,0.204814308,1.73383458646616e-05,2039-05-26 00:00:00,,
1329,9762.0,התחייבות להשקעה - קרן בהנזלה,Shiboleth Capital GP Limited Partnership,,מספר שותפות,SOMV,29992699.0,פנימי,USD,2016-05-25,4.0012,15.424626,0.029999999,0.099179996694,7.49775042487253e-05,NR,,
1329,9762.0,התחייבות להשקעה,Francisco Partners VII ,,מספר שותפות,	Francisco Partners VII[-A] L.P,28999122.0,פנימי,USD,2022-02-17,41.25,131.54625,25.3894,83.9373564,0.00615500606060606,2035-04-30 00:00:00,,
1329,9762.0,התחייבות להשקעה,Signal Alpha II GP limited,,"מספר תאגיד או שותפות בחו""ל",Signal Alpha 2,29993539.0,פנימי,EUR,2019-07-31,19.00431,74.111107707,2.22249,8.624816943,0.00116946629475103,2027-07-31 00:00:00,,
1329,9762.0,התחייבות להשקעה,Mideal Assets Management Ltd,,ח.פ.,Mideal 1,29992746.0,פנימי,EUR,2016-12-01,12.0003,48.90722265,0.831569999,3.2270736951193,0.000692957675224786,2027-01-30 00:00:00,,
1329,9762.0,התחייבות להשקעה - צמיתה,RM-GP LLC,,"מספר תאגיד או שותפות בחו""ל","עורק ארה""ב - JV ניו יורק",28999152.0,פנימי,USD,2022-06-30,49.0,162.925,13.15531,43.49145486,0.00268475714285714,NR,,
1329,9762.0,התחייבות להשקעה,Terramont Infrastructure GP LLC,,"מספר תאגיד או שותפות בחו""ל",Terramont,28999149.0,פנימי,USD,2022-04-15,56.75925,181.57284075,20.23879,66.90943974,0.00356572541039566,2035-04-15 00:00:00,,
1329,9762.0,התחייבות להשקעה,"ECV IL OPP GP I, L.P.",,מספר שותפות,Entree ECV IL OPP 1,29993937.0,פנימי,USD,2020-11-29,4.98806,16.55537114,0.18833,0.62261898,0.000377561617141734,2031-06-03 00:00:00,,
1329,9762.0,התחייבות להשקעה - צמיתה,"Noy E.I Infrastructure and Energy G.P, Limited Partnership",,מספר שותפות,נוי חוצה לישראל 1,28999198.0,פנימי,ILS,2023-01-17,9.00334,9.00334,2.14693,2.14693,0.0023845928288835,NR,,
1329,9762.0,התחייבות להשקעה,Value AP Partners II Ltd,,ח.פ.,AP PARTNERS 2,28999163.0,פנימי,ILS,2022-11-22,250.0,250.0,174.625,174.625,0.006985,2034-12-28 00:00:00,,
